seed,labeled_count,random_val_f1,random_test_f1,uncertainty_val_f1,uncertainty_test_f1,dataset,model_name,batch_size,epochs,learning_rate,initial_labeled,samples_per_iteration,num_iterations,pool_size,annotator_noise
42,360,0.8209880857095079,0.8339780567674141,0.8760160813801975,0.8649250293316463,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
42,370,0.8445620530703418,0.8519087672499693,0.8720856164174743,0.8640307325832236,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
42,380,0.847089267398173,0.8468099447072046,0.8779245202206754,0.8673401993060416,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
42,390,0.8296786266814555,0.8371500244224913,0.8826695421501326,0.8711808490554244,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
42,400,0.8439331758368304,0.8380304379190971,0.8873772591077109,0.8739101762119776,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
42,410,0.8388307283173213,0.8414003819279232,0.8861938855673659,0.8724572635457237,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
42,420,0.8391376614422876,0.8443514200535256,0.8883473648188818,0.8751719696054644,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
42,430,0.8434709244522006,0.8502517998285575,0.8877375040813298,0.8813835139773002,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
42,440,0.830733505277324,0.8398349046290232,0.8893485145252913,0.8746004221619933,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
42,450,0.8182586617818713,0.8352305639711117,0.8843380281014939,0.8722801492071411,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
42,460,0.8129210306592571,0.8352666995534265,0.891789093880991,0.8783256302508942,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
42,470,0.8317733437450786,0.8469216423874856,0.894631533790109,0.8795358673678698,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
42,480,0.8597039969922675,0.8639501479432105,0.8914125497240686,0.8793114822229948,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
42,490,0.8537276352361407,0.8588008798750246,0.8868595936115518,0.8769722327084336,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
42,500,0.8558072160043189,0.8604895096367178,0.8934975892650547,0.883837732625526,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
43,100,0.6831315577078289,0.7182597055489577,0.6831315577078289,0.7182597055489577,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
43,110,0.6831315577078289,0.7182597055489577,0.6831315577078289,0.7182597055489577,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
43,120,0.7725883829675155,0.7696688481481362,0.7670463269045705,0.7694616199452021,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
43,130,0.7860659774156472,0.7774020129873372,0.7868391550844194,0.7892815828401496,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
43,140,0.7576504426425358,0.7611521479203746,0.8049988349527186,0.8070406293446996,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
43,150,0.792123812599027,0.7824180258068201,0.8033091623380271,0.8064682062473234,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
43,160,0.7966821301182322,0.7912771055577644,0.8084747599748076,0.8116579357621163,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
43,170,0.7929872359092323,0.7871114210617564,0.8267471804534289,0.8226787370070933,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
43,180,0.8173087183341191,0.8039626811835241,0.8336777795845887,0.8340510190046293,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
43,190,0.8032516568007839,0.7906558795766883,0.8339937960987537,0.8327307923784868,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
43,200,0.8280388957884508,0.8130992440677475,0.8456569906802793,0.8432418694522058,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
43,210,0.822451412160068,0.8191613418598126,0.848249570340425,0.8439849407006602,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
43,220,0.8321232001211084,0.8166692550026889,0.8494661464441852,0.8459633170923112,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
43,230,0.8496001445524133,0.8342712571587209,0.8595753282972961,0.8569262711337935,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
43,240,0.8507830648717981,0.8332242086781071,0.8622332876874523,0.8605777759951326,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
43,250,0.8214709168331141,0.8103708916845063,0.8671072924117962,0.864888961348724,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
43,260,0.8537455862386325,0.8433642644857084,0.8537030805081685,0.8551632468715077,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
43,270,0.8496562752196838,0.8310666955482371,0.8697038625415164,0.8644139006812475,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
43,280,0.8436349877792992,0.8267246399679749,0.8676848025403487,0.863795032144582,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
43,290,0.8429035159692735,0.8430767778880668,0.8757845066732933,0.8682632130147936,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
43,300,0.8496478675060453,0.8376475460118721,0.8708053647721856,0.8584682053704963,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
43,310,0.846742199675693,0.83209190424029,0.8751633117262256,0.8650496343265183,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
43,320,0.8348247661282208,0.8229338717385629,0.8767124785646627,0.8697945667042082,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
43,330,0.8549834212934865,0.8437390294955973,0.8765694587077677,0.8725423932621305,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
43,340,0.8439442877363783,0.8416382733051871,0.8821864645148165,0.8725673230990124,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
43,350,0.8542866859366341,0.8503962025228949,0.8808656832879037,0.8772025033557372,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
43,360,0.8307189046634256,0.8304114725651282,0.8825609604566642,0.8772992792308638,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
43,370,0.8412799814963594,0.8371873370257968,0.8795416933502385,0.8721399218681097,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
43,380,0.8523658407480105,0.8450280140292609,0.8793348691782056,0.8643078134006755,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
43,390,0.8572643102115979,0.8500102567429806,0.8815495256956926,0.8658538150118047,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
43,400,0.8490575230486416,0.8429003167186488,0.8802556166368758,0.868584425635549,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
43,410,0.8443381225432613,0.8397325847572237,0.8841522893753063,0.8746975124196007,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
43,420,0.8511883156749281,0.8435957282658099,0.8821940573839819,0.8737725061075357,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
43,430,0.8481542426718716,0.8389114213988272,0.8794569555514028,0.8702814946728902,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
43,440,0.8621181190777675,0.8523460482217897,0.8737204494762514,0.8658169663411917,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
43,450,0.8681217656609352,0.8585367534027144,0.8877371500301617,0.8793721977935994,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
43,460,0.8678074783757631,0.859165808433832,0.8918002578561762,0.8759055674135446,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
43,470,0.8669287228613971,0.8567707787954568,0.8669436975866641,0.8523925164444992,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
43,480,0.8701301547721471,0.8650844172618289,0.8907125762057702,0.8773367918231609,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
43,490,0.869828232580879,0.8555435174195001,0.8926332625599642,0.8734888406775911,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
43,500,0.8448307834456183,0.8349955292840202,0.8937214119055051,0.8787074622174942,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
44,100,0.6831315577078289,0.7182597055489577,0.6831315577078289,0.7182597055489577,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
44,110,0.6831315577078289,0.7182597055489577,0.6889831908276575,0.7201380476745515,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
44,120,0.7214296977992424,0.7388489895851523,0.7474589706479505,0.7649761591558625,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
44,130,0.7957220284282579,0.7936278565048109,0.7884435717034792,0.7956158731517975,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
44,140,0.7965874061875007,0.8002650309508521,0.818085309683956,0.8197942282513435,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
44,150,0.8077326879240302,0.8089148630751991,0.834038824092019,0.8302876644182879,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
44,160,0.8291580389236948,0.8296613877084074,0.8517710840862811,0.844455216333694,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
44,170,0.8520545853302064,0.8412226953822607,0.8709947194588028,0.851814535544864,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
44,180,0.8525212109192669,0.851333005862681,0.8716397055718981,0.8549701870980883,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
44,190,0.840502285970015,0.8489851905340298,0.8676948576472393,0.8599263777902314,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
44,200,0.8558470028749502,0.8611579166500022,0.8702823043263216,0.8568383824628283,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
44,210,0.8568449986379598,0.8493595119567343,0.8729659030359924,0.8630605945009459,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
44,220,0.8502108433891427,0.8489399683934012,0.874468638346814,0.8713934215831459,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
44,230,0.849280597732368,0.8483362770531521,0.8726146817954726,0.8610575283172289,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
44,240,0.8399357859913935,0.8476744837561616,0.8805125309126381,0.8703222330750876,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
44,250,0.8473089613537581,0.843517986935885,0.8789110831001805,0.8670141376909384,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
44,260,0.8686647223070917,0.8568920631855954,0.8763531826579357,0.8653574417203884,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
44,270,0.8639991408880365,0.8564704458593492,0.8827661799486632,0.8688831483160057,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
44,280,0.8594711776374652,0.8571959102011543,0.8829172038758981,0.8767153207114038,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
44,290,0.8559447316693822,0.8602176939543326,0.8829696147179611,0.8734636933780672,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
44,300,0.8544155585434671,0.8541723447870159,0.8912181333409351,0.885242841645761,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
44,310,0.8695152714444335,0.8616187581671481,0.8929814754358649,0.8814832825742759,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
44,320,0.8687905451448386,0.8635034065545178,0.8925286369978926,0.8842022806631844,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
44,330,0.8711857846020539,0.8676491624264465,0.8891837653761775,0.874555257287657,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
44,340,0.8632701993667653,0.8639010512338369,0.8868549141183434,0.8808715789675423,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
44,350,0.8632740387681302,0.8630802586294265,0.8856126280648239,0.8806685822602678,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
44,360,0.8744278753560433,0.875483268331701,0.8893224209133409,0.8823298434287691,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
44,370,0.8608264390849016,0.856802644077115,0.8907969656704987,0.8774535471116178,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
44,380,0.8469135258434646,0.8503407075455405,0.8844449895236727,0.8790226143601103,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
44,390,0.8660742827183824,0.8696046752999284,0.8941775454689095,0.8782680524412996,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
44,400,0.8648099154070154,0.8687854568494804,0.8869560879015582,0.882704511603516,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
44,410,0.8701055893096133,0.8697619888779311,0.8882891595676806,0.8791738268539387,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
44,420,0.8732693030584241,0.8694541636460702,0.8910004639635102,0.8815265428337364,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
44,430,0.8726224527736537,0.8704799569242939,0.885813523242005,0.8746457435362374,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
44,440,0.8639626044832783,0.8531014456775496,0.8898715130033247,0.8852294192450174,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
44,450,0.8628773115811204,0.8536186938262988,0.8869917300276936,0.8785544205161144,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
44,460,0.8864722097301206,0.8814929356825776,0.8933459154325684,0.874681876446457,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
44,470,0.8794766279292892,0.8739644793378665,0.891371164067825,0.8860544908774844,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
44,480,0.8776247054300516,0.8735314604119992,0.8923941813166848,0.8859088704394376,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
44,490,0.871388740634266,0.8726027346758893,0.8904637191502119,0.8906897345460963,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
44,500,0.8650778791371557,0.8649442610970521,0.8956246843991357,0.8897345228183662,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
45,100,0.6831315577078289,0.7182597055489577,0.6831315577078289,0.7182597055489577,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
45,110,0.7029542600525651,0.7268632151990422,0.7268674394811588,0.7400369616723353,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
45,120,0.777520635753711,0.7786557438086995,0.7890979152328028,0.7920900573014524,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
45,130,0.8242508433156568,0.8233653155603481,0.8047731569891807,0.8054979296782964,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
45,140,0.836807406661813,0.8284416284674802,0.8221527595706042,0.816831107029599,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
45,150,0.8353828093033975,0.8289793912564416,0.8339362513459435,0.8296369705811061,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
45,160,0.8303914168425898,0.8329127168890617,0.837187824924625,0.8313921582934878,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
45,170,0.8300794973383981,0.8387392439229439,0.840984854091037,0.8350849413893654,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
45,180,0.8382011051866015,0.833865173409077,0.8433552696354779,0.8376414327270593,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
45,190,0.8357460732368442,0.8271273195231049,0.8442650508318824,0.8377757192313651,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
45,200,0.8200511383172254,0.8118457014239763,0.8398917455347593,0.8390537871801195,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
45,210,0.8281082051237969,0.823913156320374,0.8453160073473517,0.8419954655127395,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
45,220,0.8382822743142354,0.8337282532056383,0.8512258645368375,0.8482322444471974,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
45,230,0.819713852972538,0.8205503492979486,0.8444205538257453,0.8432040127917927,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
45,240,0.8015983600034079,0.8022285402737048,0.8537043349142669,0.8510964061628308,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
45,250,0.8444081652745962,0.847979728234185,0.8477849150359197,0.8430683506831952,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
45,260,0.8370963729637843,0.8411297165455559,0.8559880814350281,0.8514666341360172,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
45,270,0.838982603570018,0.8346059226336222,0.8618347341289792,0.8607759438203051,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
45,280,0.8368810071775469,0.8262402151746022,0.8626193141598745,0.8528035239971619,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
45,290,0.8477519503072385,0.8433890031780819,0.8587049743037476,0.8500162891868639,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
45,300,0.8358939329718313,0.838560222543404,0.8659043218903015,0.8557916277853311,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
45,310,0.8467622771657332,0.8397048412389824,0.8654301342890944,0.8576804593100646,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
45,320,0.8443477232789643,0.8470239002119715,0.8673251712241971,0.8589705254927613,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
45,330,0.8570889704413869,0.8474263193431558,0.8759422368965959,0.8669028191379552,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
45,340,0.8324095100464733,0.8161838225385811,0.8715344604254316,0.8624016395140182,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
45,350,0.8569606079539281,0.8539438173643226,0.8747707329133052,0.8599637377756673,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
45,360,0.8389242525783049,0.8396140328484927,0.8805635917158567,0.8691575315165289,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
45,370,0.8425133091198512,0.8412236187331636,0.8875428488351639,0.874975687611828,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
45,380,0.8481919040053116,0.8433557966630588,0.8901450924262377,0.8728848029842027,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
45,390,0.8330554112498635,0.8351596677139348,0.8832815404767341,0.8713905053545562,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
45,400,0.8443502155438388,0.8471916548805348,0.8786650340984759,0.8699072819171704,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
45,410,0.8504453330237901,0.8442319675921455,0.8829640366865166,0.8731431338195077,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
45,420,0.8024020035500232,0.8093403494977862,0.8832005537273125,0.8722137364302944,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
45,430,0.8090217579626847,0.8180300884701842,0.8804731560042316,0.8757552648253807,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
45,440,0.8454195954809913,0.8456138452113476,0.8882920986025582,0.8793269108211713,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
45,450,0.8337328870432101,0.8336914897436084,0.8868655781563218,0.8787556565282206,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
45,460,0.8600147197570363,0.8537287699388743,0.8866879443783929,0.8740778738255522,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
45,470,0.849201440216024,0.846780588021999,0.8855184738319984,0.8744592641872736,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
45,480,0.845100856999579,0.8408002724296876,0.8912997832085776,0.8845042809103445,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
45,490,0.8542309848083656,0.8521469511196103,0.8895368239286947,0.8810471890195225,hate_speech_offensive,prajjwal1/bert-mini,16,4,3e-05,100,10,40,2500,0.0
